index,time,measured_power_util
3532,1060200000000,0.751
3533,1060500000000,0.75
3534,1060800000000,0.757
3535,1061100000000,0.758
3536,1061400000000,0.766
3537,1061700000000,0.778
3538,1062000000000,0.786
3539,1062300000000,0.788
3540,1062600000000,0.791
3541,1062900000000,0.79
3542,1063200000000,0.787
3543,1063500000000,0.783
3544,1063800000000,0.78
3545,1064100000000,0.775
3546,1064400000000,0.776
3547,1064700000000,0.779
3548,1065000000000,0.778
3549,1065300000000,0.778
3550,1065600000000,0.774
3551,1065900000000,0.775
3552,1066200000000,0.777
3553,1066500000000,0.777
3554,1066800000000,0.777
3555,1067100000000,0.775
3556,1067400000000,0.773
3557,1067700000000,0.773
3558,1068000000000,0.772
3559,1068300000000,0.768
3560,1068600000000,0.767
3561,1068900000000,0.767
3562,1069200000000,0.766
3563,1069500000000,0.765
3564,1069800000000,0.763
3565,1070100000000,0.762
3566,1070400000000,0.769
3567,1070700000000,0.772
3568,1071000000000,0.771
3569,1071300000000,0.762
3570,1071600000000,0.756
3571,1071900000000,0.737
3572,1072200000000,0.724
3573,1072500000000,0.737
3574,1072800000000,0.754
3575,1073100000000,0.758
3576,1073400000000,0.758
3577,1073700000000,0.76
3578,1074000000000,0.758
3579,1074300000000,0.759
3580,1074600000000,0.759
3581,1074900000000,0.754
3582,1075200000000,0.757
3583,1075500000000,0.761
3584,1075800000000,0.762
3585,1076100000000,0.764
3586,1076400000000,0.764
3587,1076700000000,0.763
3588,1077000000000,0.762
3589,1077300000000,0.76
3590,1077600000000,0.757
3591,1077900000000,0.761
3592,1078200000000,0.763
3593,1078500000000,0.76
3594,1078800000000,0.758
3595,1079100000000,0.759
3596,1079400000000,0.761
3597,1079700000000,0.764
3598,1080000000000,0.764
3599,1080300000000,0.762
3600,1080600000000,0.751
3601,1080900000000,0.737
3602,1081200000000,0.744
3603,1081500000000,0.753
3604,1081800000000,0.751
3605,1082100000000,0.751
3606,1082400000000,0.757
3607,1082700000000,0.757
3608,1083000000000,0.752
3609,1083300000000,0.753
3610,1083600000000,0.737
3611,1083900000000,0.728
3612,1084200000000,0.739
3613,1084500000000,0.742
3614,1084800000000,0.743
3615,1085100000000,0.743
3616,1085400000000,0.731
3617,1085700000000,0.725
3618,1086000000000,0.744
3619,1086300000000,0.759
3620,1086600000000,0.764
3621,1086900000000,0.768
3622,1087200000000,0.769
3623,1087500000000,0.766
3624,1087800000000,0.766
3625,1088100000000,0.764
3626,1088400000000,0.76
3627,1088700000000,0.755
3628,1089000000000,0.748
3629,1089300000000,0.751
3630,1089600000000,0.753
3631,1089900000000,0.752
3632,1090200000000,0.745
3633,1090500000000,0.737
3634,1090800000000,0.74
3635,1091100000000,0.747
3636,1091400000000,0.753
3637,1091700000000,0.749
3638,1092000000000,0.723
3639,1092300000000,0.708
3640,1092600000000,0.707
3641,1092900000000,0.724
3642,1093200000000,0.743
3643,1093500000000,0.756
3644,1093800000000,0.759
3645,1094100000000,0.76
3646,1094400000000,0.76
3647,1094700000000,0.756
3648,1095000000000,0.756
3649,1095300000000,0.754
3650,1095600000000,0.749
3651,1095900000000,0.748
3652,1096200000000,0.75
3653,1096500000000,0.749
3654,1096800000000,0.751
3655,1097100000000,0.76
3656,1097400000000,0.767
3657,1097700000000,0.773
3658,1098000000000,0.773
3659,1098300000000,0.768
3660,1098600000000,0.766
3661,1098900000000,0.766
3662,1099200000000,0.766
3663,1099500000000,0.765
3664,1099800000000,0.761
3665,1100100000000,0.76
3666,1100400000000,0.749
3667,1100700000000,0.735
3668,1101000000000,0.728
3669,1101300000000,0.727
3670,1101600000000,0.726
3671,1101900000000,0.722
3672,1102200000000,0.722
3673,1102500000000,0.729
3674,1102800000000,0.731
3675,1103100000000,0.737
3676,1103400000000,0.736
3677,1103700000000,0.732
3678,1104000000000,0.729
3679,1104300000000,0.724
3680,1104600000000,0.724
3681,1104900000000,0.728
3682,1105200000000,0.73
3683,1105500000000,0.727
3684,1105800000000,0.721
3685,1106100000000,0.717
3686,1106400000000,0.715
3687,1106700000000,0.72
3688,1107000000000,0.733
3689,1107300000000,0.739
3690,1107600000000,0.738
3691,1107900000000,0.737
3692,1108200000000,0.738
3693,1108500000000,0.739
3694,1108800000000,0.738
3695,1109100000000,0.736
3696,1109400000000,0.739
3697,1109700000000,0.738
3698,1110000000000,0.732
3699,1110300000000,0.73
3700,1110600000000,0.727
3701,1110900000000,0.724
3702,1111200000000,0.727
3703,1111500000000,0.733
3704,1111800000000,0.733
3705,1112100000000,0.735
3706,1112400000000,0.737
3707,1112700000000,0.753
3708,1113000000000,0.76
3709,1113300000000,0.756
3710,1113600000000,0.751
3711,1113900000000,0.749
3712,1114200000000,0.746
3713,1114500000000,0.747
3714,1114800000000,0.747
3715,1115100000000,0.749
3716,1115400000000,0.749
3717,1115700000000,0.742
3718,1116000000000,0.739
3719,1116300000000,0.731
3720,1116600000000,0.724
3721,1116900000000,0.719
3722,1117200000000,0.722
3723,1117500000000,0.726
3724,1117800000000,0.732
3725,1118100000000,0.735
3726,1118400000000,0.731
3727,1118700000000,0.725
3728,1119000000000,0.716
3729,1119300000000,0.721
3730,1119600000000,0.717
3731,1119900000000,0.708
3732,1120200000000,0.712
3733,1120500000000,0.722
3734,1120800000000,0.726
3735,1121100000000,0.736
3736,1121400000000,0.751
3737,1121700000000,0.761
3738,1122000000000,0.76
3739,1122300000000,0.76
3740,1122600000000,0.747
3741,1122900000000,0.74
3742,1123200000000,0.74
3743,1123500000000,0.739
3744,1123800000000,0.739
3745,1124100000000,0.74
3746,1124400000000,0.74
3747,1124700000000,0.744
3748,1125000000000,0.742
3749,1125300000000,0.743
3750,1125600000000,0.746
3751,1125900000000,0.738
3752,1126200000000,0.727
3753,1126500000000,0.714
3754,1126800000000,0.71
3755,1127100000000,0.716
3756,1127400000000,0.728
3757,1127700000000,0.733
3758,1128000000000,0.734
3759,1128300000000,0.729
3760,1128600000000,0.728
3761,1128900000000,0.727
3762,1129200000000,0.726
3763,1129500000000,0.724
3764,1129800000000,0.728
3765,1130100000000,0.733
3766,1130400000000,0.735
3767,1130700000000,0.737
3768,1131000000000,0.739
3769,1131300000000,0.736
3770,1131600000000,0.723
3771,1131900000000,0.718
3772,1132200000000,0.727
3773,1132500000000,0.732
3774,1132800000000,0.735
3775,1133100000000,0.738
3776,1133400000000,0.733
3777,1133700000000,0.731
3778,1134000000000,0.725
3779,1134300000000,0.719
3780,1134600000000,0.716
3781,1134900000000,0.71
3782,1135200000000,0.707
3783,1135500000000,0.707
3784,1135800000000,0.716
3785,1136100000000,0.723
3786,1136400000000,0.723
3787,1136700000000,0.725
3788,1137000000000,0.724
3789,1137300000000,0.722
3790,1137600000000,0.725
3791,1137900000000,0.723
3792,1138200000000,0.732
3793,1138500000000,0.739
3794,1138800000000,0.745
3795,1139100000000,0.751
3796,1139400000000,0.755
3797,1139700000000,0.748
3798,1140000000000,0.739
3799,1140300000000,0.735
3800,1140600000000,0.742
3801,1140900000000,0.743
3802,1141200000000,0.742
3803,1141500000000,0.738
3804,1141800000000,0.735
3805,1142100000000,0.736
3806,1142400000000,0.735
3807,1142700000000,0.742
3808,1143000000000,0.752
3809,1143300000000,0.754
3810,1143600000000,0.744
3811,1143900000000,0.741
3812,1144200000000,0.747
3813,1144500000000,0.754
3814,1144800000000,0.752
3815,1145100000000,0.751
3816,1145400000000,0.755
3817,1145700000000,0.758
3818,1146000000000,0.759
3819,1146300000000,0.762
3820,1146600000000,0.762
3821,1146900000000,0.756
3822,1147200000000,0.753
3823,1147500000000,0.752
3824,1147800000000,0.758
3825,1148100000000,0.763
3826,1148400000000,0.768
3827,1148700000000,0.767
3828,1149000000000,0.767
3829,1149300000000,0.767
3830,1149600000000,0.755
3831,1149900000000,0.74
3832,1150200000000,0.729
3833,1150500000000,0.728
3834,1150800000000,0.726
3835,1151100000000,0.727
3836,1151400000000,0.732
3837,1151700000000,0.747
3838,1152000000000,0.761
3839,1152300000000,0.767
3840,1152600000000,0.767
3841,1152900000000,0.771
3842,1153200000000,0.771
3843,1153500000000,0.77
3844,1153800000000,0.77
3845,1154100000000,0.769
3846,1154400000000,0.769
3847,1154700000000,0.767
3848,1155000000000,0.767
3849,1155300000000,0.766
3850,1155600000000,0.762
3851,1155900000000,0.761
3852,1156200000000,0.761
3853,1156500000000,0.762
3854,1156800000000,0.76
3855,1157100000000,0.744
3856,1157400000000,0.732
3857,1157700000000,0.741
3858,1158000000000,0.756
3859,1158300000000,0.764
3860,1158600000000,0.763
3861,1158900000000,0.763
3862,1159200000000,0.766
3863,1159500000000,0.765
3864,1159800000000,0.763
3865,1160100000000,0.767
3866,1160400000000,0.765
3867,1160700000000,0.76
3868,1161000000000,0.761
3869,1161300000000,0.757
3870,1161600000000,0.762
3871,1161900000000,0.763
3872,1162200000000,0.762
3873,1162500000000,0.762
3874,1162800000000,0.762
3875,1163100000000,0.761
3876,1163400000000,0.76
3877,1163700000000,0.76
3878,1164000000000,0.763
3879,1164300000000,0.763
3880,1164600000000,0.76
3881,1164900000000,0.759
3882,1165200000000,0.765
3883,1165500000000,0.768
3884,1165800000000,0.76
3885,1166100000000,0.754
3886,1166400000000,0.743
3887,1166700000000,0.753
3888,1167000000000,0.766
3889,1167300000000,0.771
3890,1167600000000,0.768
3891,1167900000000,0.768
3892,1168200000000,0.767
3893,1168500000000,0.765
3894,1168800000000,0.764
3895,1169100000000,0.764
3896,1169400000000,0.764
3897,1169700000000,0.761
3898,1170000000000,0.757
3899,1170300000000,0.754
3900,1170600000000,0.738
3901,1170900000000,0.734
3902,1171200000000,0.747
3903,1171500000000,0.758
3904,1171800000000,0.76
3905,1172100000000,0.758
3906,1172400000000,0.757
3907,1172700000000,0.756
3908,1173000000000,0.758
3909,1173300000000,0.761
3910,1173600000000,0.759
3911,1173900000000,0.746
3912,1174200000000,0.745
3913,1174500000000,0.749
3914,1174800000000,0.756
3915,1175100000000,0.761
3916,1175400000000,0.758
3917,1175700000000,0.75
3918,1176000000000,0.753
3919,1176300000000,0.751
3920,1176600000000,0.752
3921,1176900000000,0.753
3922,1177200000000,0.751
3923,1177500000000,0.747
3924,1177800000000,0.74
3925,1178100000000,0.727
3926,1178400000000,0.689
3927,1178700000000,0.675
3928,1179000000000,0.667
3929,1179300000000,0.686
3930,1179600000000,0.718
3931,1179900000000,0.744
3932,1180200000000,0.756
3933,1180500000000,0.749
3934,1180800000000,0.743
3935,1181100000000,0.744
3936,1181400000000,0.744
3937,1181700000000,0.746
3938,1182000000000,0.746
3939,1182300000000,0.747
3940,1182600000000,0.749
3941,1182900000000,0.754
3942,1183200000000,0.756
3943,1183500000000,0.759
3944,1183800000000,0.759
3945,1184100000000,0.758
3946,1184400000000,0.755
3947,1184700000000,0.76
3948,1185000000000,0.758
3949,1185300000000,0.756
3950,1185600000000,0.758
3951,1185900000000,0.758
3952,1186200000000,0.756
3953,1186500000000,0.759
3954,1186800000000,0.756
3955,1187100000000,0.751
3956,1187400000000,0.747
3957,1187700000000,0.758
3958,1188000000000,0.766
3959,1188300000000,0.766
3960,1188600000000,0.761
3961,1188900000000,0.736
3962,1189200000000,0.719
3963,1189500000000,0.733
3964,1189800000000,0.736
3965,1190100000000,0.719
3966,1190400000000,0.712
3967,1190700000000,0.709
3968,1191000000000,0.704
3969,1191300000000,0.707
3970,1191600000000,0.714
3971,1191900000000,0.713
3972,1192200000000,0.711
3973,1192500000000,0.709
3974,1192800000000,0.708
3975,1193100000000,0.706
3976,1193400000000,0.704
3977,1193700000000,0.709
3978,1194000000000,0.713
3979,1194300000000,0.711
3980,1194600000000,0.711
3981,1194900000000,0.713
3982,1195200000000,0.714
3983,1195500000000,0.709
3984,1195800000000,0.7
3985,1196100000000,0.696
3986,1196400000000,0.692
3987,1196700000000,0.698
3988,1197000000000,0.699
3989,1197300000000,0.696
3990,1197600000000,0.694
3991,1197900000000,0.693
3992,1198200000000,0.687
3993,1198500000000,0.689
3994,1198800000000,0.694
3995,1199100000000,0.704
3996,1199400000000,0.714
3997,1199700000000,0.719
3998,1200000000000,0.717
3999,1200300000000,0.724
4000,1200600000000,0.727
4001,1200900000000,0.728
4002,1201200000000,0.727
4003,1201500000000,0.719
4004,1201800000000,0.711
4005,1202100000000,0.71
4006,1202400000000,0.71
4007,1202700000000,0.711
4008,1203000000000,0.71
4009,1203300000000,0.705
4010,1203600000000,0.698
4011,1203900000000,0.703
4012,1204200000000,0.71
4013,1204500000000,0.71
4014,1204800000000,0.707
4015,1205100000000,0.707
4016,1205400000000,0.711
4017,1205700000000,0.717
4018,1206000000000,0.722
4019,1206300000000,0.723
4020,1206600000000,0.72
4021,1206900000000,0.725
4022,1207200000000,0.726
4023,1207500000000,0.723
4024,1207800000000,0.717
4025,1208100000000,0.717
4026,1208400000000,0.715
4027,1208700000000,0.715
4028,1209000000000,0.716
4029,1209300000000,0.719
4030,1209600000000,0.724
4031,1209900000000,0.724
4032,1210200000000,0.708
4033,1210500000000,0.701
4034,1210800000000,0.699
4035,1211100000000,0.702
4036,1211400000000,0.708
4037,1211700000000,0.709
4038,1212000000000,0.708
4039,1212300000000,0.706
4040,1212600000000,0.706
4041,1212900000000,0.703
4042,1213200000000,0.706
4043,1213500000000,0.713
4044,1213800000000,0.719
4045,1214100000000,0.722
4046,1214400000000,0.724
4047,1214700000000,0.728
4048,1215000000000,0.729
4049,1215300000000,0.729
4050,1215600000000,0.728
4051,1215900000000,0.725
4052,1216200000000,0.723
4053,1216500000000,0.726
4054,1216800000000,0.734
4055,1217100000000,0.741
4056,1217400000000,0.742
4057,1217700000000,0.743
4058,1218000000000,0.745
4059,1218300000000,0.743
4060,1218600000000,0.74
4061,1218900000000,0.739
4062,1219200000000,0.741
4063,1219500000000,0.74
4064,1219800000000,0.737
4065,1220100000000,0.738
4066,1220400000000,0.736
4067,1220700000000,0.734
4068,1221000000000,0.734
4069,1221300000000,0.732
4070,1221600000000,0.731
4071,1221900000000,0.73
4072,1222200000000,0.73
4073,1222500000000,0.733
4074,1222800000000,0.733
4075,1223100000000,0.734
4076,1223400000000,0.735
4077,1223700000000,0.737
4078,1224000000000,0.736
4079,1224300000000,0.737
4080,1224600000000,0.74
4081,1224900000000,0.742
4082,1225200000000,0.748
4083,1225500000000,0.75
4084,1225800000000,0.756
4085,1226100000000,0.765
4086,1226400000000,0.766
4087,1226700000000,0.763
4088,1227000000000,0.761
4089,1227300000000,0.76
4090,1227600000000,0.756
4091,1227900000000,0.76
4092,1228200000000,0.762
4093,1228500000000,0.757
4094,1228800000000,0.749
4095,1229100000000,0.747
4096,1229400000000,0.746
4097,1229700000000,0.747
4098,1230000000000,0.751
4099,1230300000000,0.751
4100,1230600000000,0.743
4101,1230900000000,0.74
4102,1231200000000,0.739
4103,1231500000000,0.739
4104,1231800000000,0.736
4105,1232100000000,0.733
4106,1232400000000,0.735
4107,1232700000000,0.737
4108,1233000000000,0.737
4109,1233300000000,0.726
4110,1233600000000,0.721
4111,1233900000000,0.72
4112,1234200000000,0.72
4113,1234500000000,0.718
4114,1234800000000,0.716
4115,1235100000000,0.714
4116,1235400000000,0.709
4117,1235700000000,0.705
4118,1236000000000,0.702
4119,1236300000000,0.708
4120,1236600000000,0.713
4121,1236900000000,0.71
4122,1237200000000,0.709
4123,1237500000000,0.712
4124,1237800000000,0.723
4125,1238100000000,0.733
4126,1238400000000,0.735
4127,1238700000000,0.74
4128,1239000000000,0.751
4129,1239300000000,0.756
4130,1239600000000,0.754
4131,1239900000000,0.751
4132,1240200000000,0.748
4133,1240500000000,0.748
4134,1240800000000,0.75
4135,1241100000000,0.752
4136,1241400000000,0.751
4137,1241700000000,0.754
4138,1242000000000,0.752
4139,1242300000000,0.754
4140,1242600000000,0.755
4141,1242900000000,0.757
4142,1243200000000,0.759
4143,1243500000000,0.76
4144,1243800000000,0.758
4145,1244100000000,0.758
4146,1244400000000,0.756
4147,1244700000000,0.75
4148,1245000000000,0.751
4149,1245300000000,0.754
4150,1245600000000,0.757
4151,1245900000000,0.762
4152,1246200000000,0.764
4153,1246500000000,0.764
4154,1246800000000,0.763
4155,1247100000000,0.757
4156,1247400000000,0.755
4157,1247700000000,0.752
4158,1248000000000,0.747
4159,1248300000000,0.737
4160,1248600000000,0.74
4161,1248900000000,0.745
4162,1249200000000,0.75
4163,1249500000000,0.751
4164,1249800000000,0.751
4165,1250100000000,0.747
4166,1250400000000,0.751
4167,1250700000000,0.757
4168,1251000000000,0.759
4169,1251300000000,0.761
4170,1251600000000,0.763
4171,1251900000000,0.759
4172,1252200000000,0.745
4173,1252500000000,0.738
4174,1252800000000,0.738
4175,1253100000000,0.754
4176,1253400000000,0.769
4177,1253700000000,0.77
4178,1254000000000,0.765
4179,1254300000000,0.756
4180,1254600000000,0.756
4181,1254900000000,0.761
4182,1255200000000,0.762
4183,1255500000000,0.758
4184,1255800000000,0.758
4185,1256100000000,0.76
4186,1256400000000,0.755
4187,1256700000000,0.756
4188,1257000000000,0.76
4189,1257300000000,0.763
4190,1257600000000,0.766
4191,1257900000000,0.769
4192,1258200000000,0.771
4193,1258500000000,0.771
4194,1258800000000,0.769
4195,1259100000000,0.77
4196,1259400000000,0.772
4197,1259700000000,0.775
4198,1260000000000,0.773
4199,1260300000000,0.773
4200,1260600000000,0.77
4201,1260900000000,0.766
4202,1261200000000,0.764
4203,1261500000000,0.755
4204,1261800000000,0.744
4205,1262100000000,0.746
4206,1262400000000,0.751
4207,1262700000000,0.76
4208,1263000000000,0.767
4209,1263300000000,0.77
4210,1263600000000,0.772
4211,1263900000000,0.771
4212,1264200000000,0.766
4213,1264500000000,0.765
4214,1264800000000,0.768
4215,1265100000000,0.77
4216,1265400000000,0.771
4217,1265700000000,0.772
4218,1266000000000,0.771
4219,1266300000000,0.768
4220,1266600000000,0.771
4221,1266900000000,0.771
4222,1267200000000,0.767
4223,1267500000000,0.769
4224,1267800000000,0.767
4225,1268100000000,0.765
4226,1268400000000,0.755
4227,1268700000000,0.738
4228,1269000000000,0.747
4229,1269300000000,0.757
